CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O        PIDS
f5857b92b373   dev-peer6.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.68%     7.801MiB / 2GiB       1.17MB / 508kB    0B / 0B          7
db6258fcc444   dev-peer5.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.51%     8.051MiB / 2GiB       1.23MB / 531kB    0B / 0B          8
fc35ab9d0b44   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.48%     8.215MiB / 2GiB       1.2MB / 505kB     0B / 0B          8
8b31f9929446   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.29%     8.047MiB / 2GiB       1.83MB / 1.27MB   0B / 0B          7
91487ee3e0da   dev-peer3.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.33%     8.02MiB / 2GiB        1.3MB / 558kB     0B / 0B          8
256fc3b9414d   dev-peer1.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.59%     8.281MiB / 2GiB       1.22MB / 524kB    0B / 0B          7
ad76e63b655b   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.53%     8.004MiB / 2GiB       1.17MB / 505kB    0B / 0B          7
cff2e808af89   dev-peer7.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.66%     8.145MiB / 2GiB       1.28MB / 555kB    0B / 0B          8
de3752696cfe   dev-peer4.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.50%     8.109MiB / 2GiB       1.14MB / 479kB    0B / 0B          8
00d560591b9a   dev-peer5.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.86%     8.543MiB / 2GiB       1.27MB / 529kB    0B / 0B          8
1e18cb5d0e8d   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.76%     8.145MiB / 2GiB       1.22MB / 506kB    0B / 0B          8
d79f6760666a   dev-peer6.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.50%     8.094MiB / 2GiB       1.24MB / 512kB    0B / 0B          8
973d2c8872fb   peer7.org2.example.com                                                                                  12.50%    122.5MiB / 11.57GiB   127MB / 101MB     0B / 34MB        12
30ff2894bd2b   peer6.org2.example.com                                                                                  16.04%    120.8MiB / 11.57GiB   128MB / 108MB     0B / 32.7MB      14
178e2ece458e   peer5.org2.example.com                                                                                  14.37%    121.4MiB / 11.57GiB   128MB / 108MB     0B / 35.4MB      13
21325716e8f4   peer4.org2.example.com                                                                                  16.61%    127.6MiB / 11.57GiB   137MB / 108MB     0B / 35.4MB      14
77fd36d85993   peer3.org2.example.com                                                                                  15.25%    119.8MiB / 11.57GiB   135MB / 111MB     0B / 35.1MB      15
9ece99169913   peer2.org2.example.com                                                                                  13.02%    128.9MiB / 11.57GiB   130MB / 108MB     0B / 33.9MB      12
d94e1203d1d0   peer1.org2.example.com                                                                                  11.23%    126MiB / 11.57GiB     133MB / 105MB     0B / 33.3MB      13
3eab859b89bc   peer7.org1.example.com                                                                                  16.36%    158.8MiB / 11.57GiB   133MB / 117MB     0B / 29.8MB      14
2bd1e7dde2bc   peer6.org1.example.com                                                                                  14.75%    155.4MiB / 11.57GiB   137MB / 110MB     0B / 29.7MB      15
efcb010ad736   peer5.org1.example.com                                                                                  18.49%    153.1MiB / 11.57GiB   130MB / 118MB     0B / 30.2MB      13
e1482d9d24e1   peer4.org1.example.com                                                                                  20.69%    175.1MiB / 11.57GiB   132MB / 118MB     0B / 31.4MB      15
79bda7e132a4   peer3.org1.example.com                                                                                  14.53%    163.9MiB / 11.57GiB   133MB / 107MB     0B / 32MB        13
f43ca3b8d926   peer2.org1.example.com                                                                                  15.07%    144.4MiB / 11.57GiB   131MB / 111MB     0B / 33.1MB      14
c1ece5508f92   peer1.org1.example.com                                                                                  13.41%    146.5MiB / 11.57GiB   134MB / 113MB     0B / 30.8MB      14
117020961f04   cli                                                                                                     0.00%     1.066MiB / 11.57GiB   120kB / 17.5kB    53.2kB / 336kB   1
624ce2712d38   peer0.org2.example.com                                                                                  7.25%     115.9MiB / 11.57GiB   125MB / 111MB     0B / 19.3MB      13
f583341e09b0   peer0.org1.example.com                                                                                  10.26%    159.6MiB / 11.57GiB   124MB / 119MB     0B / 19.1MB      12
8fbe93589913   orderer.example.com                                                                                     12.85%    81.24MiB / 11.57GiB   26.1MB / 330MB    0B / 48MB        15
29df7c6baed2   couchdb1                                                                                                14.83%    70.83MiB / 11.57GiB   1.59MB / 1.59MB   0B / 16.7MB      42
562ba8858b07   couchdb0                                                                                                10.60%    67.01MiB / 11.57GiB   1.59MB / 1.58MB   0B / 16.6MB      42
9b83239f8b68   ca_orderer                                                                                              0.00%     7.059MiB / 11.57GiB   34.5kB / 27.2kB   16.4kB / 659kB   7
c07f92b5c9a6   ca_org2                                                                                                 0.00%     7.316MiB / 11.57GiB   82.5kB / 133kB    0B / 1.65MB      8
844594a1b4b1   ca_org1                                                                                                 0.00%     7.145MiB / 11.57GiB   82.4kB / 134kB    0B / 1.65MB      8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O        PIDS
b6100486c01a   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.56%     8.23MiB / 2GiB        1.97MB / 1.34MB   0B / 0B          7
d43be5d0e8b3   dev-peer4.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.91%     7.949MiB / 2GiB       1.37MB / 584kB    0B / 0B          8
5fa2c6027bd9   dev-peer2.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.84%     8.203MiB / 2GiB       1.34MB / 576kB    0B / 0B          8
6e68049281fb   dev-peer7.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.57%     8.328MiB / 2GiB       1.38MB / 574kB    0B / 0B          8
f5857b92b373   dev-peer6.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.51%     7.934MiB / 2GiB       1.26MB / 546kB    0B / 0B          7
db6258fcc444   dev-peer5.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.61%     8.094MiB / 2GiB       1.33MB / 578kB    0B / 0B          8
fc35ab9d0b44   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.61%     8.082MiB / 2GiB       1.31MB / 551kB    0B / 0B          8
8b31f9929446   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.65%     8.141MiB / 2GiB       1.95MB / 1.33MB   0B / 0B          7
91487ee3e0da   dev-peer3.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.31%     8.078MiB / 2GiB       1.39MB / 597kB    0B / 0B          8
256fc3b9414d   dev-peer1.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   1.06%     8.074MiB / 2GiB       1.36MB / 587kB    0B / 0B          8
ad76e63b655b   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.54%     8.164MiB / 2GiB       1.26MB / 543kB    0B / 0B          7
cff2e808af89   dev-peer7.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.54%     8.125MiB / 2GiB       1.39MB / 601kB    0B / 0B          8
de3752696cfe   dev-peer4.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.54%     8.109MiB / 2GiB       1.25MB / 524kB    0B / 0B          8
00d560591b9a   dev-peer5.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.56%     8.094MiB / 2GiB       1.36MB / 568kB    0B / 0B          8
1e18cb5d0e8d   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.61%     8.203MiB / 2GiB       1.34MB / 558kB    0B / 0B          8
d79f6760666a   dev-peer6.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.61%     8.148MiB / 2GiB       1.32MB / 551kB    0B / 0B          8
973d2c8872fb   peer7.org2.example.com                                                                                  11.11%    125.8MiB / 11.57GiB   138MB / 110MB     0B / 36.9MB      13
30ff2894bd2b   peer6.org2.example.com                                                                                  19.80%    102.8MiB / 11.57GiB   138MB / 117MB     0B / 36.8MB      14
178e2ece458e   peer5.org2.example.com                                                                                  12.45%    121.6MiB / 11.57GiB   135MB / 114MB     0B / 37.6MB      13
21325716e8f4   peer4.org2.example.com                                                                                  11.29%    129.8MiB / 11.57GiB   147MB / 116MB     0B / 38.1MB      14
77fd36d85993   peer3.org2.example.com                                                                                  11.94%    119.7MiB / 11.57GiB   145MB / 120MB     0B / 38.2MB      15
9ece99169913   peer2.org2.example.com                                                                                  12.26%    128.9MiB / 11.57GiB   141MB / 118MB     0B / 37.3MB      12
d94e1203d1d0   peer1.org2.example.com                                                                                  13.09%    126MiB / 11.57GiB     144MB / 114MB     0B / 35.9MB      13
3eab859b89bc   peer7.org1.example.com                                                                                  15.61%    159.7MiB / 11.57GiB   145MB / 131MB     0B / 32.8MB      14
2bd1e7dde2bc   peer6.org1.example.com                                                                                  16.91%    160.3MiB / 11.57GiB   148MB / 122MB     0B / 32.3MB      15
efcb010ad736   peer5.org1.example.com                                                                                  16.54%    148.1MiB / 11.57GiB   144MB / 131MB     0B / 33.2MB      13
e1482d9d24e1   peer4.org1.example.com                                                                                  18.70%    174.1MiB / 11.57GiB   142MB / 128MB     0B / 33.7MB      15
79bda7e132a4   peer3.org1.example.com                                                                                  12.41%    167.1MiB / 11.57GiB   146MB / 118MB     0B / 34.4MB      13
f43ca3b8d926   peer2.org1.example.com                                                                                  14.10%    149.2MiB / 11.57GiB   139MB / 117MB     0B / 35.6MB      14
c1ece5508f92   peer1.org1.example.com                                                                                  13.74%    145.4MiB / 11.57GiB   146MB / 125MB     0B / 33MB        14
117020961f04   cli                                                                                                     0.00%     1.066MiB / 11.57GiB   120kB / 17.5kB    53.2kB / 336kB   1
624ce2712d38   peer0.org2.example.com                                                                                  7.72%     116.1MiB / 11.57GiB   134MB / 117MB     0B / 19.7MB      13
f583341e09b0   peer0.org1.example.com                                                                                  6.75%     166.1MiB / 11.57GiB   134MB / 126MB     0B / 19.5MB      12
8fbe93589913   orderer.example.com                                                                                     11.59%    82.03MiB / 11.57GiB   28.6MB / 357MB    0B / 52.5MB      15
29df7c6baed2   couchdb1                                                                                                21.82%    67.9MiB / 11.57GiB    1.63MB / 1.63MB   0B / 17.3MB      42
562ba8858b07   couchdb0                                                                                                11.52%    69.45MiB / 11.57GiB   1.63MB / 1.62MB   0B / 18MB        42
9b83239f8b68   ca_orderer                                                                                              0.00%     7.059MiB / 11.57GiB   34.5kB / 27.2kB   16.4kB / 659kB   7
c07f92b5c9a6   ca_org2                                                                                                 0.00%     7.316MiB / 11.57GiB   82.5kB / 133kB    0B / 1.65MB      8
844594a1b4b1   ca_org1                                                                                                 0.00%     7.145MiB / 11.57GiB   82.4kB / 134kB    0B / 1.65MB      8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O        PIDS
b6100486c01a   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.64%     8.023MiB / 2GiB       2.06MB / 1.38MB   0B / 0B          7
d43be5d0e8b3   dev-peer4.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.47%     7.949MiB / 2GiB       1.44MB / 616kB    0B / 0B          8
5fa2c6027bd9   dev-peer2.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.49%     8.363MiB / 2GiB       1.46MB / 627kB    0B / 0B          8
6e68049281fb   dev-peer7.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.51%     8.203MiB / 2GiB       1.48MB / 617kB    0B / 0B          8
f5857b92b373   dev-peer6.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.48%     7.945MiB / 2GiB       1.39MB / 598kB    0B / 0B          7
db6258fcc444   dev-peer5.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.76%     8.359MiB / 2GiB       1.48MB / 640kB    0B / 0B          8
fc35ab9d0b44   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.76%     8.273MiB / 2GiB       1.44MB / 605kB    0B / 0B          8
8b31f9929446   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.77%     8.098MiB / 2GiB       2.1MB / 1.39MB    0B / 0B          7
91487ee3e0da   dev-peer3.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.64%     8.426MiB / 2GiB       1.49MB / 643kB    0B / 0B          8
256fc3b9414d   dev-peer1.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.58%     7.977MiB / 2GiB       1.52MB / 653kB    0B / 0B          8
ad76e63b655b   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.50%     7.977MiB / 2GiB       1.38MB / 594kB    0B / 0B          7
cff2e808af89   dev-peer7.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.66%     8.016MiB / 2GiB       1.52MB / 657kB    0B / 0B          8
de3752696cfe   dev-peer4.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.61%     8.32MiB / 2GiB        1.41MB / 593kB    0B / 0B          8
00d560591b9a   dev-peer5.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.85%     8.527MiB / 2GiB       1.48MB / 618kB    0B / 0B          8
1e18cb5d0e8d   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.61%     8.359MiB / 2GiB       1.46MB / 607kB    0B / 0B          8
d79f6760666a   dev-peer6.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.66%     8.473MiB / 2GiB       1.45MB / 604kB    0B / 0B          8
973d2c8872fb   peer7.org2.example.com                                                                                  11.85%    131.5MiB / 11.57GiB   150MB / 119MB     0B / 39.7MB      14
30ff2894bd2b   peer6.org2.example.com                                                                                  15.24%    116.5MiB / 11.57GiB   145MB / 124MB     0B / 39.2MB      14
178e2ece458e   peer5.org2.example.com                                                                                  14.35%    127.7MiB / 11.57GiB   151MB / 126MB     0B / 41.8MB      13
21325716e8f4   peer4.org2.example.com                                                                                  13.71%    115.8MiB / 11.57GiB   159MB / 125MB     0B / 41MB        14
77fd36d85993   peer3.org2.example.com                                                                                  13.87%    121.3MiB / 11.57GiB   158MB / 129MB     0B / 41.7MB      15
9ece99169913   peer2.org2.example.com                                                                                  17.22%    119.8MiB / 11.57GiB   152MB / 127MB     0B / 41.5MB      15
d94e1203d1d0   peer1.org2.example.com                                                                                  13.73%    126.1MiB / 11.57GiB   157MB / 125MB     0B / 40.1MB      14
3eab859b89bc   peer7.org1.example.com                                                                                  17.43%    159.5MiB / 11.57GiB   155MB / 139MB     0B / 34.8MB      14
2bd1e7dde2bc   peer6.org1.example.com                                                                                  21.00%    162.2MiB / 11.57GiB   159MB / 134MB     0B / 35.6MB      15
efcb010ad736   peer5.org1.example.com                                                                                  16.17%    161MiB / 11.57GiB     156MB / 143MB     0B / 36.5MB      13
e1482d9d24e1   peer4.org1.example.com                                                                                  11.72%    163.5MiB / 11.57GiB   155MB / 141MB     0B / 37.3MB      15
79bda7e132a4   peer3.org1.example.com                                                                                  15.68%    166.8MiB / 11.57GiB   155MB / 127MB     0B / 36.5MB      13
f43ca3b8d926   peer2.org1.example.com                                                                                  13.75%    153.9MiB / 11.57GiB   148MB / 122MB     0B / 37.6MB      14
c1ece5508f92   peer1.org1.example.com                                                                                  14.38%    147.1MiB / 11.57GiB   158MB / 135MB     0B / 35.7MB      14
117020961f04   cli                                                                                                     0.00%     1.066MiB / 11.57GiB   120kB / 17.5kB    53.2kB / 336kB   1
624ce2712d38   peer0.org2.example.com                                                                                  7.38%     109.4MiB / 11.57GiB   144MB / 125MB     0B / 20.3MB      13
f583341e09b0   peer0.org1.example.com                                                                                  7.69%     159.3MiB / 11.57GiB   144MB / 132MB     0B / 20MB        12
8fbe93589913   orderer.example.com                                                                                     11.63%    86.55MiB / 11.57GiB   31.4MB / 390MB    0B / 57.9MB      15
29df7c6baed2   couchdb1                                                                                                15.75%    66.85MiB / 11.57GiB   1.69MB / 1.69MB   0B / 18.8MB      42
562ba8858b07   couchdb0                                                                                                10.20%    68.15MiB / 11.57GiB   1.66MB / 1.66MB   0B / 18.5MB      42
9b83239f8b68   ca_orderer                                                                                              0.00%     7.059MiB / 11.57GiB   34.5kB / 27.2kB   16.4kB / 659kB   7
c07f92b5c9a6   ca_org2                                                                                                 0.00%     7.316MiB / 11.57GiB   82.5kB / 133kB    0B / 1.65MB      8
844594a1b4b1   ca_org1                                                                                                 0.00%     7.145MiB / 11.57GiB   82.4kB / 134kB    0B / 1.65MB      8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O        PIDS
b6100486c01a   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.83%     8.184MiB / 2GiB       2.17MB / 1.43MB   0B / 0B          7
d43be5d0e8b3   dev-peer4.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.69%     8.109MiB / 2GiB       1.58MB / 674kB    0B / 0B          8
5fa2c6027bd9   dev-peer2.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.51%     8.395MiB / 2GiB       1.53MB / 660kB    0B / 0B          8
6e68049281fb   dev-peer7.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.40%     8.207MiB / 2GiB       1.58MB / 660kB    0B / 0B          8
f5857b92b373   dev-peer6.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.55%     7.938MiB / 2GiB       1.49MB / 642kB    0B / 0B          7
db6258fcc444   dev-peer5.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   1.06%     8.145MiB / 2GiB       1.58MB / 688kB    0B / 0B          8
fc35ab9d0b44   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.43%     8.371MiB / 2GiB       1.52MB / 638kB    0B / 0B          8
8b31f9929446   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.32%     8.332MiB / 2GiB       2.22MB / 1.44MB   0B / 0B          7
91487ee3e0da   dev-peer3.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.48%     8.012MiB / 2GiB       1.58MB / 681kB    0B / 0B          8
256fc3b9414d   dev-peer1.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.52%     8.02MiB / 2GiB        1.6MB / 689kB     0B / 0B          8
ad76e63b655b   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.56%     8.188MiB / 2GiB       1.46MB / 630kB    0B / 0B          7
cff2e808af89   dev-peer7.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.74%     7.914MiB / 2GiB       1.6MB / 692kB     0B / 0B          8
de3752696cfe   dev-peer4.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.49%     8.008MiB / 2GiB       1.5MB / 632kB     0B / 0B          8
00d560591b9a   dev-peer5.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.58%     8.094MiB / 2GiB       1.61MB / 674kB    0B / 0B          8
1e18cb5d0e8d   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.31%     7.988MiB / 2GiB       1.55MB / 645kB    0B / 0B          8
d79f6760666a   dev-peer6.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.67%     8.023MiB / 2GiB       1.54MB / 640kB    0B / 0B          8
973d2c8872fb   peer7.org2.example.com                                                                                  16.79%    131.5MiB / 11.57GiB   161MB / 129MB     0B / 44.3MB      14
30ff2894bd2b   peer6.org2.example.com                                                                                  12.97%    117.9MiB / 11.57GiB   159MB / 136MB     0B / 44.3MB      14
178e2ece458e   peer5.org2.example.com                                                                                  14.45%    127.8MiB / 11.57GiB   159MB / 133MB     0B / 44.7MB      13
21325716e8f4   peer4.org2.example.com                                                                                  12.12%    128MiB / 11.57GiB     167MB / 132MB     0B / 43.8MB      14
77fd36d85993   peer3.org2.example.com                                                                                  12.22%    111.1MiB / 11.57GiB   167MB / 137MB     0B / 44.9MB      15
9ece99169913   peer2.org2.example.com                                                                                  12.52%    125.1MiB / 11.57GiB   161MB / 134MB     0B / 44.9MB      15
d94e1203d1d0   peer1.org2.example.com                                                                                  13.90%    126.2MiB / 11.57GiB   166MB / 132MB     0B / 44.2MB      14
3eab859b89bc   peer7.org1.example.com                                                                                  14.05%    169MiB / 11.57GiB     166MB / 151MB     0B / 37.9MB      14
2bd1e7dde2bc   peer6.org1.example.com                                                                                  18.67%    159.8MiB / 11.57GiB   169MB / 145MB     0B / 38.7MB      16
efcb010ad736   peer5.org1.example.com                                                                                  18.30%    152.9MiB / 11.57GiB   166MB / 152MB     0B / 38.8MB      13
e1482d9d24e1   peer4.org1.example.com                                                                                  14.70%    173.7MiB / 11.57GiB   165MB / 151MB     0B / 39.5MB      15
79bda7e132a4   peer3.org1.example.com                                                                                  18.77%    169.3MiB / 11.57GiB   166MB / 139MB     0B / 39.8MB      13
f43ca3b8d926   peer2.org1.example.com                                                                                  10.50%    145.6MiB / 11.57GiB   160MB / 128MB     0B / 40MB        14
c1ece5508f92   peer1.org1.example.com                                                                                  16.16%    163.4MiB / 11.57GiB   168MB / 143MB     0B / 37.5MB      14
117020961f04   cli                                                                                                     0.00%     1.066MiB / 11.57GiB   120kB / 17.5kB    53.2kB / 336kB   1
624ce2712d38   peer0.org2.example.com                                                                                  7.46%     107.4MiB / 11.57GiB   153MB / 133MB     0B / 21.1MB      13
f583341e09b0   peer0.org1.example.com                                                                                  8.40%     161.2MiB / 11.57GiB   152MB / 137MB     0B / 20.3MB      12
8fbe93589913   orderer.example.com                                                                                     10.86%    94.66MiB / 11.57GiB   33.4MB / 414MB    0B / 61.7MB      15
29df7c6baed2   couchdb1                                                                                                22.75%    69.43MiB / 11.57GiB   1.75MB / 1.75MB   0B / 20.6MB      42
562ba8858b07   couchdb0                                                                                                15.77%    67.26MiB / 11.57GiB   1.7MB / 1.7MB     0B / 18.8MB      42
9b83239f8b68   ca_orderer                                                                                              0.00%     7.059MiB / 11.57GiB   34.5kB / 27.2kB   16.4kB / 659kB   7
c07f92b5c9a6   ca_org2                                                                                                 0.00%     7.316MiB / 11.57GiB   82.5kB / 133kB    0B / 1.65MB      8
844594a1b4b1   ca_org1                                                                                                 0.00%     7.145MiB / 11.57GiB   82.4kB / 134kB    0B / 1.65MB      8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O        PIDS
b6100486c01a   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.47%     8.238MiB / 2GiB       2.27MB / 1.47MB   0B / 0B          7
d43be5d0e8b3   dev-peer4.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.62%     8.184MiB / 2GiB       1.69MB / 725kB    0B / 0B          8
5fa2c6027bd9   dev-peer2.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.51%     8.277MiB / 2GiB       1.63MB / 705kB    0B / 0B          8
6e68049281fb   dev-peer7.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.77%     8.137MiB / 2GiB       1.7MB / 712kB     0B / 0B          8
f5857b92b373   dev-peer6.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.46%     8.156MiB / 2GiB       1.58MB / 685kB    0B / 0B          7
db6258fcc444   dev-peer5.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.59%     8.293MiB / 2GiB       1.69MB / 737kB    0B / 0B          8
fc35ab9d0b44   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.63%     8.09MiB / 2GiB        1.63MB / 690kB    0B / 0B          8
8b31f9929446   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.75%     8.098MiB / 2GiB       2.33MB / 1.48MB   0B / 0B          7
91487ee3e0da   dev-peer3.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.79%     8.113MiB / 2GiB       1.67MB / 724kB    0B / 0B          8
256fc3b9414d   dev-peer1.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.49%     8.02MiB / 2GiB        1.71MB / 740kB    0B / 0B          8
ad76e63b655b   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.64%     7.992MiB / 2GiB       1.59MB / 682kB    0B / 0B          7
