CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O       PIDS
84e7a3a3d7c5   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   29.14%    9.316MiB / 2GiB       40.1MB / 33.7MB   0B / 0B         9
31a943db948e   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.812MiB / 2GiB       355kB / 420kB     0B / 0B         7
6cc19a534190   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   21.43%    8.355MiB / 2GiB       41.2MB / 34.4MB   0B / 0B         9
fb9114b209da   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   22.12%    8.977MiB / 2GiB       41.2MB / 34.3MB   0B / 0B         9
d3772be92cd6   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.145MiB / 2GiB       7.85kB / 4.66kB   0B / 0B         7
466e51efcc70   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.348MiB / 2GiB       7.89kB / 4.69kB   0B / 0B         7
e4efb9669bcf   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   21.11%    9.383MiB / 2GiB       41.2MB / 34.4MB   0B / 0B         9
6d5ec4da5944   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.566MiB / 2GiB       7.8kB / 4.56kB    0B / 0B         7
06a857bd7e05   peer3.org2.example.com                                                                                  1.22%     90.8MiB / 11.57GiB    6.17MB / 3.18MB   0B / 3.44MB     10
ce2cc2b841dd   peer2.org2.example.com                                                                                  1.27%     83.65MiB / 11.57GiB   6.2MB / 3.26MB    0B / 3.43MB     10
cfe9e87c5865   peer1.org2.example.com                                                                                  1.82%     84.73MiB / 11.57GiB   6.23MB / 3.25MB   0B / 3.43MB     10
580daecde2b3   peer3.org1.example.com                                                                                  11.12%    90.5MiB / 11.57GiB    42.1MB / 111MB    0B / 3.44MB     10
d412be458b33   peer2.org1.example.com                                                                                  12.60%    82.28MiB / 11.57GiB   42.3MB / 111MB    0B / 3.43MB     10
de1839e03f38   peer1.org1.example.com                                                                                  11.78%    89.67MiB / 11.57GiB   42.2MB / 111MB    0B / 3.43MB     10
41032be9efd7   cli                                                                                                     0.00%     1.07MiB / 11.57GiB    110kB / 17.4kB    0B / 336kB      1
1d022ede98c8   peer0.org1.example.com                                                                                  44.19%    107.1MiB / 11.57GiB   133MB / 111MB     0B / 3.36MB     11
cfbeb89ca648   peer0.org2.example.com                                                                                  1.06%     75.18MiB / 11.57GiB   7.13MB / 4.21MB   0B / 3.36MB     10
a52ef1eafd43   couchdb0                                                                                                148.16%   73.66MiB / 11.57GiB   2.76MB / 91.6MB   0B / 1.41MB     42
3f41b9cb9a7c   couchdb1                                                                                                1.33%     55.45MiB / 11.57GiB   362kB / 338kB     0B / 1.41MB     42
f468fff84ef9   orderer.example.com                                                                                     0.04%     15.09MiB / 11.57GiB   248kB / 1.39MB    123kB / 504kB   9
1a45b6ea5380   ca_org2                                                                                                 0.00%     7.316MiB / 11.57GiB   46.9kB / 77.2kB   0B / 1.13MB     8
a1f9045aee12   ca_orderer                                                                                              0.00%     7.195MiB / 11.57GiB   24kB / 27.2kB     0B / 659kB      7
9d7311074e90   ca_org1                                                                                                 0.00%     7.184MiB / 11.57GiB   47.4kB / 77.7kB   0B / 1.13MB     7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O       PIDS
84e7a3a3d7c5   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   26.28%    9.113MiB / 2GiB       45.2MB / 38MB     0B / 0B         9
31a943db948e   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.883MiB / 2GiB       355kB / 420kB     0B / 0B         7
6cc19a534190   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   20.95%    8.211MiB / 2GiB       46.1MB / 38.5MB   0B / 0B         9
fb9114b209da   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   22.06%    8.199MiB / 2GiB       46.1MB / 38.4MB   0B / 0B         9
d3772be92cd6   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.215MiB / 2GiB       7.95kB / 4.83kB   0B / 0B         7
466e51efcc70   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.996MiB / 2GiB       8.07kB / 4.86kB   0B / 0B         7
e4efb9669bcf   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   20.56%    8.605MiB / 2GiB       46.2MB / 38.6MB   0B / 0B         9
6d5ec4da5944   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.652MiB / 2GiB       7.91kB / 4.73kB   0B / 0B         7
06a857bd7e05   peer3.org2.example.com                                                                                  1.53%     91.15MiB / 11.57GiB   6.21MB / 3.22MB   0B / 3.44MB     10
ce2cc2b841dd   peer2.org2.example.com                                                                                  1.61%     83.63MiB / 11.57GiB   6.23MB / 3.3MB    0B / 3.43MB     10
cfe9e87c5865   peer1.org2.example.com                                                                                  0.97%     84.71MiB / 11.57GiB   6.26MB / 3.28MB   0B / 3.43MB     10
580daecde2b3   peer3.org1.example.com                                                                                  11.22%    91.93MiB / 11.57GiB   46.5MB / 124MB    0B / 3.44MB     10
d412be458b33   peer2.org1.example.com                                                                                  11.55%    87.47MiB / 11.57GiB   46.6MB / 124MB    0B / 3.43MB     10
de1839e03f38   peer1.org1.example.com                                                                                  12.10%    89.72MiB / 11.57GiB   46.5MB / 124MB    0B / 3.43MB     10
41032be9efd7   cli                                                                                                     0.00%     1.07MiB / 11.57GiB    110kB / 17.4kB    0B / 336kB      1
1d022ede98c8   peer0.org1.example.com                                                                                  44.62%    101.3MiB / 11.57GiB   149MB / 125MB     0B / 3.36MB     11
cfbeb89ca648   peer0.org2.example.com                                                                                  0.93%     75.18MiB / 11.57GiB   7.16MB / 4.24MB   0B / 3.36MB     10
a52ef1eafd43   couchdb0                                                                                                170.75%   73.63MiB / 11.57GiB   3.07MB / 103MB    0B / 1.41MB     42
3f41b9cb9a7c   couchdb1                                                                                                1.23%     55.45MiB / 11.57GiB   362kB / 338kB     0B / 1.41MB     42
f468fff84ef9   orderer.example.com                                                                                     0.05%     15.09MiB / 11.57GiB   248kB / 1.39MB    123kB / 504kB   9
1a45b6ea5380   ca_org2                                                                                                 0.00%     7.316MiB / 11.57GiB   46.9kB / 77.2kB   0B / 1.13MB     8
a1f9045aee12   ca_orderer                                                                                              0.00%     7.195MiB / 11.57GiB   24kB / 27.2kB     0B / 659kB      7
9d7311074e90   ca_org1                                                                                                 0.00%     7.184MiB / 11.57GiB   47.4kB / 77.7kB   0B / 1.13MB     7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O       PIDS
84e7a3a3d7c5   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   23.95%    9.215MiB / 2GiB       50.6MB / 42.5MB   0B / 0B         9
31a943db948e   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.883MiB / 2GiB       355kB / 420kB     0B / 0B         7
6cc19a534190   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   22.44%    8.543MiB / 2GiB       51.2MB / 42.7MB   0B / 0B         9
fb9114b209da   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   21.40%    8.199MiB / 2GiB       51.1MB / 42.6MB   0B / 0B         9
d3772be92cd6   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.215MiB / 2GiB       7.95kB / 4.83kB   0B / 0B         7
466e51efcc70   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.996MiB / 2GiB       8.11kB / 4.9kB    0B / 0B         7
e4efb9669bcf   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   21.35%    8.324MiB / 2GiB       51.1MB / 42.7MB   0B / 0B         9
6d5ec4da5944   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.652MiB / 2GiB       7.91kB / 4.73kB   0B / 0B         7
06a857bd7e05   peer3.org2.example.com                                                                                  0.96%     91.18MiB / 11.57GiB   6.24MB / 3.25MB   0B / 3.44MB     10
ce2cc2b841dd   peer2.org2.example.com                                                                                  1.77%     83.66MiB / 11.57GiB   6.28MB / 3.34MB   0B / 3.43MB     10
cfe9e87c5865   peer1.org2.example.com                                                                                  1.97%     84.74MiB / 11.57GiB   6.31MB / 3.32MB   0B / 3.43MB     10
580daecde2b3   peer3.org1.example.com                                                                                  11.37%    92MiB / 11.57GiB      50.9MB / 137MB    0B / 3.44MB     10
d412be458b33   peer2.org1.example.com                                                                                  11.78%    87.48MiB / 11.57GiB   51MB / 137MB      0B / 3.43MB     10
de1839e03f38   peer1.org1.example.com                                                                                  11.18%    91.16MiB / 11.57GiB   50.8MB / 137MB    0B / 3.43MB     10
41032be9efd7   cli                                                                                                     0.00%     1.07MiB / 11.57GiB    110kB / 17.4kB    0B / 336kB      1
1d022ede98c8   peer0.org1.example.com                                                                                  40.06%    101.5MiB / 11.57GiB   165MB / 139MB     0B / 3.36MB     11
cfbeb89ca648   peer0.org2.example.com                                                                                  1.84%     75.21MiB / 11.57GiB   7.2MB / 4.28MB    0B / 3.36MB     10
a52ef1eafd43   couchdb0                                                                                                151.73%   73.58MiB / 11.57GiB   3.37MB / 114MB    0B / 1.41MB     42
3f41b9cb9a7c   couchdb1                                                                                                1.44%     55.45MiB / 11.57GiB   362kB / 338kB     0B / 1.41MB     42
f468fff84ef9   orderer.example.com                                                                                     0.05%     15.09MiB / 11.57GiB   249kB / 1.39MB    123kB / 504kB   9
1a45b6ea5380   ca_org2                                                                                                 0.00%     7.316MiB / 11.57GiB   46.9kB / 77.2kB   0B / 1.13MB     8
a1f9045aee12   ca_orderer                                                                                              0.00%     7.164MiB / 11.57GiB   24kB / 27.2kB     0B / 659kB      7
9d7311074e90   ca_org1                                                                                                 0.00%     7.184MiB / 11.57GiB   47.4kB / 77.7kB   0B / 1.13MB     7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O       PIDS
84e7a3a3d7c5   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   23.78%    8.77MiB / 2GiB        55.8MB / 46.8MB   0B / 0B         9
31a943db948e   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.883MiB / 2GiB       355kB / 420kB     0B / 0B         7
6cc19a534190   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   21.00%    9.102MiB / 2GiB       56.1MB / 46.8MB   0B / 0B         9
fb9114b209da   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   23.50%    8.406MiB / 2GiB       56.2MB / 46.9MB   0B / 0B         9
d3772be92cd6   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.215MiB / 2GiB       8.02kB / 4.83kB   0B / 0B         7
466e51efcc70   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.996MiB / 2GiB       8.11kB / 4.9kB    0B / 0B         7
e4efb9669bcf   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   23.53%    8.449MiB / 2GiB       56.2MB / 46.9MB   0B / 0B         9
6d5ec4da5944   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.652MiB / 2GiB       7.91kB / 4.73kB   0B / 0B         7
06a857bd7e05   peer3.org2.example.com                                                                                  1.95%     91.22MiB / 11.57GiB   6.28MB / 3.29MB   0B / 3.44MB     10
ce2cc2b841dd   peer2.org2.example.com                                                                                  1.89%     83.64MiB / 11.57GiB   6.3MB / 3.37MB    0B / 3.43MB     10
cfe9e87c5865   peer1.org2.example.com                                                                                  1.31%     84.74MiB / 11.57GiB   6.34MB / 3.35MB   0B / 3.43MB     10
580daecde2b3   peer3.org1.example.com                                                                                  11.03%    92.03MiB / 11.57GiB   55.3MB / 151MB    0B / 3.44MB     10
d412be458b33   peer2.org1.example.com                                                                                  11.50%    87.53MiB / 11.57GiB   55.4MB / 151MB    0B / 3.43MB     10
de1839e03f38   peer1.org1.example.com                                                                                  12.44%    90.55MiB / 11.57GiB   55.2MB / 150MB    0B / 3.43MB     10
41032be9efd7   cli                                                                                                     0.00%     1.07MiB / 11.57GiB    110kB / 17.4kB    0B / 336kB      1
1d022ede98c8   peer0.org1.example.com                                                                                  41.40%    101.2MiB / 11.57GiB   182MB / 153MB     0B / 3.36MB     11
cfbeb89ca648   peer0.org2.example.com                                                                                  2.46%     75.22MiB / 11.57GiB   7.24MB / 4.32MB   0B / 3.36MB     10
a52ef1eafd43   couchdb0                                                                                                158.27%   73.55MiB / 11.57GiB   3.69MB / 126MB    0B / 1.41MB     42
3f41b9cb9a7c   couchdb1                                                                                                1.21%     55.45MiB / 11.57GiB   362kB / 338kB     0B / 1.41MB     42
f468fff84ef9   orderer.example.com                                                                                     0.05%     15.09MiB / 11.57GiB   250kB / 1.39MB    123kB / 504kB   9
1a45b6ea5380   ca_org2                                                                                                 0.00%     7.316MiB / 11.57GiB   46.9kB / 77.2kB   0B / 1.13MB     8
a1f9045aee12   ca_orderer                                                                                              0.00%     7.164MiB / 11.57GiB   24kB / 27.2kB     0B / 659kB      7
9d7311074e90   ca_org1                                                                                                 0.00%     7.184MiB / 11.57GiB   47.4kB / 77.7kB   0B / 1.13MB     7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O       PIDS
84e7a3a3d7c5   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   21.14%    8.867MiB / 2GiB       61MB / 51.2MB     0B / 0B         9
31a943db948e   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.883MiB / 2GiB       355kB / 420kB     0B / 0B         7
6cc19a534190   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   20.29%    8.355MiB / 2GiB       61.2MB / 51MB     0B / 0B         9
fb9114b209da   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   22.29%    8.148MiB / 2GiB       61.2MB / 51.1MB   0B / 0B         9
d3772be92cd6   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.215MiB / 2GiB       8.28kB / 4.97kB   0B / 0B         7
466e51efcc70   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.996MiB / 2GiB       8.37kB / 5.03kB   0B / 0B         7
e4efb9669bcf   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   23.82%    9.418MiB / 2GiB       61.2MB / 51.1MB   0B / 0B         9
6d5ec4da5944   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.652MiB / 2GiB       8.17kB / 4.86kB   0B / 0B         7
06a857bd7e05   peer3.org2.example.com                                                                                  1.23%     91.23MiB / 11.57GiB   6.31MB / 3.32MB   0B / 3.44MB     10
ce2cc2b841dd   peer2.org2.example.com                                                                                  0.96%     83.65MiB / 11.57GiB   6.33MB / 3.4MB    0B / 3.43MB     10
cfe9e87c5865   peer1.org2.example.com                                                                                  1.16%     84.72MiB / 11.57GiB   6.37MB / 3.39MB   0B / 3.43MB     10
580daecde2b3   peer3.org1.example.com                                                                                  11.62%    85.56MiB / 11.57GiB   59.7MB / 164MB    0B / 3.44MB     10
d412be458b33   peer2.org1.example.com                                                                                  12.92%    88.45MiB / 11.57GiB   59.8MB / 164MB    0B / 3.43MB     10
de1839e03f38   peer1.org1.example.com                                                                                  11.16%    90.88MiB / 11.57GiB   59.6MB / 164MB    0B / 3.43MB     10
41032be9efd7   cli                                                                                                     0.00%     1.07MiB / 11.57GiB    110kB / 17.4kB    0B / 336kB      1
1d022ede98c8   peer0.org1.example.com                                                                                  41.18%    102.1MiB / 11.57GiB   198MB / 167MB     0B / 3.36MB     11
cfbeb89ca648   peer0.org2.example.com                                                                                  1.52%     75.21MiB / 11.57GiB   7.27MB / 4.35MB   0B / 3.36MB     10
a52ef1eafd43   couchdb0                                                                                                161.58%   73.58MiB / 11.57GiB   3.99MB / 138MB    0B / 1.41MB     42
3f41b9cb9a7c   couchdb1                                                                                                1.04%     55.45MiB / 11.57GiB   362kB / 338kB     0B / 1.41MB     42
f468fff84ef9   orderer.example.com                                                                                     0.03%     15.09MiB / 11.57GiB   250kB / 1.39MB    123kB / 504kB   9
1a45b6ea5380   ca_org2                                                                                                 0.00%     7.316MiB / 11.57GiB   46.9kB / 77.2kB   0B / 1.13MB     8
a1f9045aee12   ca_orderer                                                                                              0.00%     7.164MiB / 11.57GiB   24kB / 27.2kB     0B / 659kB      7
9d7311074e90   ca_org1                                                                                                 0.00%     7.184MiB / 11.57GiB   47.4kB / 77.7kB   0B / 1.13MB     7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O       PIDS
84e7a3a3d7c5   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.61%    8.797MiB / 2GiB       65.1MB / 54.6MB   0B / 0B         9
31a943db948e   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.23%     5.711MiB / 2GiB       355kB / 420kB     0B / 0B         7
6cc19a534190   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   34.45%    11.06MiB / 2GiB       66.2MB / 55MB     0B / 0B         9
fb9114b209da   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   36.24%    10.47MiB / 2GiB       66.4MB / 55.1MB   0B / 0B         9
d3772be92cd6   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.801MiB / 2GiB       8.32kB / 5.01kB   0B / 0B         7
466e51efcc70   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.996MiB / 2GiB       8.41kB / 5.08kB   0B / 0B         7
e4efb9669bcf   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   38.62%    10.06MiB / 2GiB       66.3MB / 55.1MB   0B / 0B         9
6d5ec4da5944   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.996MiB / 2GiB       8.21kB / 4.9kB    0B / 0B         7
06a857bd7e05   peer3.org2.example.com                                                                                  1.78%     91.24MiB / 11.57GiB   6.34MB / 3.35MB   0B / 3.44MB     10
ce2cc2b841dd   peer2.org2.example.com                                                                                  4.02%     83.65MiB / 11.57GiB   6.37MB / 3.43MB   0B / 3.43MB     10
cfe9e87c5865   peer1.org2.example.com                                                                                  3.13%     84.76MiB / 11.57GiB   6.41MB / 3.43MB   0B / 3.43MB     10
580daecde2b3   peer3.org1.example.com                                                                                  17.35%    91.9MiB / 11.57GiB    63.9MB / 177MB    0B / 3.44MB     10
d412be458b33   peer2.org1.example.com                                                                                  21.31%    81.74MiB / 11.57GiB   64MB / 177MB      0B / 3.43MB     10
de1839e03f38   peer1.org1.example.com                                                                                  19.18%    84.57MiB / 11.57GiB   63.8MB / 176MB    0B / 3.43MB     10
41032be9efd7   cli                                                                                                     0.00%     1.07MiB / 11.57GiB    110kB / 17.4kB    0B / 336kB      1
1d022ede98c8   peer0.org1.example.com                                                                                  23.18%    95.24MiB / 11.57GiB   211MB / 178MB     0B / 3.36MB     11
cfbeb89ca648   peer0.org2.example.com                                                                                  2.46%     75.21MiB / 11.57GiB   7.3MB / 4.39MB    0B / 3.36MB     10
a52ef1eafd43   couchdb0                                                                                                85.65%    71.54MiB / 11.57GiB   4.25MB / 147MB    0B / 1.41MB     42
3f41b9cb9a7c   couchdb1                                                                                                2.64%     55.45MiB / 11.57GiB   362kB / 338kB     0B / 1.41MB     42
f468fff84ef9   orderer.example.com                                                                                     0.09%     15.09MiB / 11.57GiB   251kB / 1.39MB    123kB / 504kB   9
1a45b6ea5380   ca_org2                                                                                                 0.00%     7.316MiB / 11.57GiB   46.9kB / 77.2kB   0B / 1.13MB     8
a1f9045aee12   ca_orderer                                                                                              0.00%     7.164MiB / 11.57GiB   24kB / 27.2kB     0B / 659kB      7
9d7311074e90   ca_org1                                                                                                 0.00%     7.184MiB / 11.57GiB   47.4kB / 77.7kB   0B / 1.13MB     7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O       PIDS
84e7a3a3d7c5   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   22.08%    11.88MiB / 2GiB       69MB / 57.9MB     0B / 0B         9
31a943db948e   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.711MiB / 2GiB       355kB / 420kB     0B / 0B         7
6cc19a534190   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   22.15%    8.191MiB / 2GiB       71.5MB / 59.7MB   0B / 0B         9
fb9114b209da   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   21.63%    8.582MiB / 2GiB       71.6MB / 59.7MB   0B / 0B         9
d3772be92cd6   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.801MiB / 2GiB       8.32kB / 5.01kB   0B / 0B         7
466e51efcc70   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.996MiB / 2GiB       8.41kB / 5.08kB   0B / 0B         7
e4efb9669bcf   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   23.03%    9.051MiB / 2GiB       71.7MB / 59.8MB   0B / 0B         9
6d5ec4da5944   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.996MiB / 2GiB       8.21kB / 4.9kB    0B / 0B         7
06a857bd7e05   peer3.org2.example.com                                                                                  1.65%     91.25MiB / 11.57GiB   6.38MB / 3.38MB   0B / 3.44MB     10
ce2cc2b841dd   peer2.org2.example.com                                                                                  0.85%     83.67MiB / 11.57GiB   6.4MB / 3.46MB    0B / 3.43MB     10
cfe9e87c5865   peer1.org2.example.com                                                                                  1.61%     84.76MiB / 11.57GiB   6.45MB / 3.46MB   0B / 3.43MB     10
580daecde2b3   peer3.org1.example.com                                                                                  12.89%    86.32MiB / 11.57GiB   68.8MB / 191MB    0B / 3.44MB     10
d412be458b33   peer2.org1.example.com                                                                                  12.41%    88.37MiB / 11.57GiB   69MB / 191MB      0B / 3.43MB     10
de1839e03f38   peer1.org1.example.com                                                                                  11.94%    89.02MiB / 11.57GiB   68.8MB / 191MB    0B / 3.43MB     10
41032be9efd7   cli                                                                                                     0.00%     1.07MiB / 11.57GiB    110kB / 17.4kB    0B / 336kB      1
1d022ede98c8   peer0.org1.example.com                                                                                  36.98%    120MiB / 11.57GiB     226MB / 189MB     0B / 3.36MB     11
cfbeb89ca648   peer0.org2.example.com                                                                                  1.04%     75.22MiB / 11.57GiB   7.33MB / 4.42MB   0B / 3.36MB     10
a52ef1eafd43   couchdb0                                                                                                168.75%   83.5MiB / 11.57GiB    4.6MB / 158MB     0B / 1.41MB     42
3f41b9cb9a7c   couchdb1                                                                                                1.29%     55.45MiB / 11.57GiB   362kB / 338kB     0B / 1.41MB     42
f468fff84ef9   orderer.example.com                                                                                     0.04%     15.09MiB / 11.57GiB   251kB / 1.39MB    123kB / 504kB   9
1a45b6ea5380   ca_org2                                                                                                 0.00%     7.316MiB / 11.57GiB   46.9kB / 77.2kB   0B / 1.13MB     8
a1f9045aee12   ca_orderer                                                                                              0.00%     7.164MiB / 11.57GiB   24kB / 27.2kB     0B / 659kB      7
9d7311074e90   ca_org1                                                                                                 0.00%     7.184MiB / 11.57GiB   47.4kB / 77.7kB   0B / 1.13MB     7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O       PIDS
84e7a3a3d7c5   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   19.41%    10.41MiB / 2GiB       73.9MB / 62MB     0B / 0B         9
31a943db948e   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.711MiB / 2GiB       355kB / 420kB     0B / 0B         7
6cc19a534190   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   22.29%    8.961MiB / 2GiB       76.6MB / 63.9MB   0B / 0B         9
