CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
55276b064842   dev-peer7.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.07%    8.469MiB / 2GiB       41.2MB / 34.4MB   0B / 0B       9
0c79b43b80af   dev-peer6.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   19.56%    8.402MiB / 2GiB       40.5MB / 33.8MB   0B / 0B       9
415d3ac59ac5   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.01%    8.672MiB / 2GiB       41.1MB / 34.3MB   0B / 0B       9
74d9211b9a42   dev-peer5.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.613MiB / 2GiB       6.29kB / 3.45kB   0B / 0B       7
854ed6b189c6   dev-peer4.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.80%    9.004MiB / 2GiB       41.1MB / 34.3MB   0B / 0B       9
6b14f7700a04   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.789MiB / 2GiB       6.76kB / 3.49kB   0B / 0B       7
ae5412612d55   dev-peer6.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.01%     5.367MiB / 2GiB       6.62kB / 3.52kB   0B / 0B       7
b4564b8c4544   dev-peer4.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.992MiB / 2GiB       6.46kB / 3.49kB   0B / 0B       7
405f0d300742   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.35%    8.406MiB / 2GiB       41.2MB / 34.4MB   0B / 0B       9
76e0deed3c28   peer7.org2.example.com                                                                                  1.24%     85.56MiB / 11.57GiB   8.66MB / 5.49MB   0B / 3.45MB   10
97e4cfe26a85   peer6.org2.example.com                                                                                  1.88%     92.37MiB / 11.57GiB   8.6MB / 5.59MB    0B / 3.44MB   10
1fa7735f01c3   peer5.org2.example.com                                                                                  2.43%     104MiB / 11.57GiB     8.77MB / 5.65MB   0B / 3.44MB   10
d77cfd4b3e34   peer4.org2.example.com                                                                                  2.93%     86.84MiB / 11.57GiB   8.86MB / 5.9MB    0B / 3.44MB   10
d9570bcedd9d   peer3.org2.example.com                                                                                  1.49%     95.29MiB / 11.57GiB   8.92MB / 5.95MB   0B / 3.44MB   11
8ec70dc91c46   peer2.org2.example.com                                                                                  1.19%     75.16MiB / 11.57GiB   8.7MB / 5.94MB    0B / 3.44MB   10
55c58d322531   peer1.org2.example.com                                                                                  1.55%     82.6MiB / 11.57GiB    8.86MB / 5.99MB   0B / 3.44MB   10
dbbff7264562   peer7.org1.example.com                                                                                  6.20%     111.2MiB / 11.57GiB   45MB / 114MB      0B / 3.44MB   11
54f3b4d5e5c6   peer6.org1.example.com                                                                                  7.48%     98.55MiB / 11.57GiB   44.9MB / 114MB    0B / 3.45MB   12
a70a48a5854a   peer5.org1.example.com                                                                                  7.77%     95.93MiB / 11.57GiB   45MB / 114MB      0B / 3.44MB   12
ebee7a32a575   peer4.org1.example.com                                                                                  6.66%     103MiB / 11.57GiB     44.9MB / 114MB    0B / 3.44MB   12
374935af152b   peer3.org1.example.com                                                                                  6.83%     98.41MiB / 11.57GiB   45.1MB / 114MB    0B / 3.44MB   11
e0d28cf66057   peer2.org1.example.com                                                                                  7.67%     94.18MiB / 11.57GiB   45MB / 114MB      0B / 3.44MB   10
b94066f0a2a5   peer1.org1.example.com                                                                                  6.84%     89.71MiB / 11.57GiB   45.1MB / 114MB    0B / 3.44MB   12
68002ec6b978   cli                                                                                                     0.00%     1.062MiB / 11.57GiB   116kB / 17.7kB    0B / 336kB    1
1e3f5fb67b07   peer0.org2.example.com                                                                                  1.14%     84.29MiB / 11.57GiB   10MB / 7.26MB     0B / 3.36MB   10
003aae00fd5b   peer0.org1.example.com                                                                                  32.32%    118.1MiB / 11.57GiB   138MB / 116MB     0B / 3.36MB   11
00f5b258c8cf   couchdb0                                                                                                120.36%   68.93MiB / 11.57GiB   2.85MB / 92.3MB   0B / 1.41MB   42
885e4884a897   orderer.example.com                                                                                     0.04%     23.13MiB / 11.57GiB   338kB / 2.72MB    0B / 520kB    12
b07cf842f304   couchdb1                                                                                                1.23%     56.77MiB / 11.57GiB   367kB / 337kB     0B / 1.41MB   42
980ffa471909   ca_org2                                                                                                 0.00%     7.395MiB / 11.57GiB   78.6kB / 133kB    0B / 1.65MB   8
b90f9bc9bf8a   ca_orderer                                                                                              0.00%     6.934MiB / 11.57GiB   30.3kB / 27.2kB   0B / 659kB    7
2a7986d3694b   ca_org1                                                                                                 0.00%     7.23MiB / 11.57GiB    78.6kB / 134kB    0B / 1.65MB   7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
9291e27beff2   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.92%     7.957MiB / 2GiB       43.5MB / 36.5MB   0B / 0B       9
d99f8a07f1ff   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.883MiB / 2GiB       6.78kB / 3.51kB   0B / 0B       7
b1da17ad0668   dev-peer5.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   18.78%    8.961MiB / 2GiB       44.4MB / 36.9MB   0B / 0B       9
9c03531e6c66   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     6.133MiB / 2GiB       6.68kB / 3.56kB   0B / 0B       7
68f8cad3c208   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     6.773MiB / 2GiB       311kB / 366kB     0B / 0B       7
98e80f7b38ce   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   16.84%    8.172MiB / 2GiB       44.5MB / 37.1MB   0B / 0B       9
26af6c2065ba   dev-peer7.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.699MiB / 2GiB       6.45kB / 3.52kB   0B / 0B       7
55276b064842   dev-peer7.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   15.29%    9.371MiB / 2GiB       44.3MB / 37MB     0B / 0B       9
0c79b43b80af   dev-peer6.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   19.12%    8.035MiB / 2GiB       44.4MB / 37.1MB   0B / 0B       9
415d3ac59ac5   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   13.22%    8.754MiB / 2GiB       43.2MB / 36MB     0B / 0B       9
74d9211b9a42   dev-peer5.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.613MiB / 2GiB       6.45kB / 3.53kB   0B / 0B       7
854ed6b189c6   dev-peer4.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   17.09%    8.547MiB / 2GiB       44.2MB / 36.9MB   0B / 0B       9
6b14f7700a04   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.789MiB / 2GiB       6.88kB / 3.49kB   0B / 0B       7
ae5412612d55   dev-peer6.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.367MiB / 2GiB       6.73kB / 3.56kB   0B / 0B       7
b4564b8c4544   dev-peer4.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.992MiB / 2GiB       6.5kB / 3.53kB    0B / 0B       7
405f0d300742   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   16.87%    8.523MiB / 2GiB       44.2MB / 36.8MB   0B / 0B       9
76e0deed3c28   peer7.org2.example.com                                                                                  2.65%     85.59MiB / 11.57GiB   8.74MB / 5.56MB   0B / 3.45MB   10
97e4cfe26a85   peer6.org2.example.com                                                                                  3.24%     92.36MiB / 11.57GiB   8.68MB / 5.66MB   0B / 3.44MB   10
1fa7735f01c3   peer5.org2.example.com                                                                                  3.42%     104.1MiB / 11.57GiB   8.85MB / 5.73MB   0B / 3.44MB   10
d77cfd4b3e34   peer4.org2.example.com                                                                                  1.74%     86.85MiB / 11.57GiB   8.93MB / 5.98MB   0B / 3.44MB   10
d9570bcedd9d   peer3.org2.example.com                                                                                  2.40%     95.3MiB / 11.57GiB    8.99MB / 6.01MB   0B / 3.44MB   11
8ec70dc91c46   peer2.org2.example.com                                                                                  3.14%     75.17MiB / 11.57GiB   8.79MB / 6.01MB   0B / 3.44MB   10
55c58d322531   peer1.org2.example.com                                                                                  3.24%     82.57MiB / 11.57GiB   8.93MB / 6.06MB   0B / 3.44MB   10
dbbff7264562   peer7.org1.example.com                                                                                  11.59%    100.4MiB / 11.57GiB   47.8MB / 122MB    0B / 3.44MB   11
54f3b4d5e5c6   peer6.org1.example.com                                                                                  9.14%     98.58MiB / 11.57GiB   47.8MB / 123MB    0B / 3.45MB   12
a70a48a5854a   peer5.org1.example.com                                                                                  9.98%     95.93MiB / 11.57GiB   47.7MB / 122MB    0B / 3.44MB   12
ebee7a32a575   peer4.org1.example.com                                                                                  10.96%    94.59MiB / 11.57GiB   47.6MB / 122MB    0B / 3.44MB   12
374935af152b   peer3.org1.example.com                                                                                  10.95%    98.37MiB / 11.57GiB   47.7MB / 122MB    0B / 3.44MB   11
e0d28cf66057   peer2.org1.example.com                                                                                  11.31%    90.66MiB / 11.57GiB   47.7MB / 122MB    0B / 3.44MB   10
b94066f0a2a5   peer1.org1.example.com                                                                                  12.69%    86.6MiB / 11.57GiB    48MB / 122MB      0B / 3.44MB   12
68002ec6b978   cli                                                                                                     0.00%     1.062MiB / 11.57GiB   116kB / 17.7kB    0B / 336kB    1
1e3f5fb67b07   peer0.org2.example.com                                                                                  3.18%     84.3MiB / 11.57GiB    10.1MB / 7.35MB   0B / 3.36MB   10
003aae00fd5b   peer0.org1.example.com                                                                                  7.23%     118.1MiB / 11.57GiB   147MB / 123MB     0B / 3.36MB   11
00f5b258c8cf   couchdb0                                                                                                67.54%    67.94MiB / 11.57GiB   3.03MB / 98.7MB   0B / 1.41MB   42
885e4884a897   orderer.example.com                                                                                     0.09%     18.26MiB / 11.57GiB   341kB / 2.73MB    0B / 520kB    12
b07cf842f304   couchdb1                                                                                                1.56%     56.79MiB / 11.57GiB   367kB / 337kB     0B / 1.41MB   42
980ffa471909   ca_org2                                                                                                 0.00%     7.395MiB / 11.57GiB   78.6kB / 133kB    0B / 1.65MB   8
b90f9bc9bf8a   ca_orderer                                                                                              0.00%     6.934MiB / 11.57GiB   30.3kB / 27.2kB   0B / 659kB    7
2a7986d3694b   ca_org1                                                                                                 0.00%     7.23MiB / 11.57GiB    78.6kB / 134kB    0B / 1.65MB   7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
9291e27beff2   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.97%    8.945MiB / 2GiB       47.2MB / 39.6MB   0B / 0B       9
d99f8a07f1ff   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.883MiB / 2GiB       6.91kB / 3.51kB   0B / 0B       7
b1da17ad0668   dev-peer5.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.13%    8.477MiB / 2GiB       46.8MB / 39.1MB   0B / 0B       9
9c03531e6c66   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     6.133MiB / 2GiB       6.81kB / 3.56kB   0B / 0B       7
68f8cad3c208   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     6.773MiB / 2GiB       311kB / 366kB     0B / 0B       7
98e80f7b38ce   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.80%    9.113MiB / 2GiB       47.2MB / 39.4MB   0B / 0B       9
26af6c2065ba   dev-peer7.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.699MiB / 2GiB       6.58kB / 3.52kB   0B / 0B       7
55276b064842   dev-peer7.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.81%    8.711MiB / 2GiB       47.1MB / 39.3MB   0B / 0B       9
0c79b43b80af   dev-peer6.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.82%    8.664MiB / 2GiB       46.9MB / 39.1MB   0B / 0B       9
415d3ac59ac5   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.93%    8.594MiB / 2GiB       46.9MB / 39.1MB   0B / 0B       9
74d9211b9a42   dev-peer5.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.613MiB / 2GiB       6.57kB / 3.53kB   0B / 0B       7
854ed6b189c6   dev-peer4.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   13.71%    8.555MiB / 2GiB       46.9MB / 39.1MB   0B / 0B       9
6b14f7700a04   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.789MiB / 2GiB       6.88kB / 3.49kB   0B / 0B       7
ae5412612d55   dev-peer6.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.367MiB / 2GiB       6.85kB / 3.56kB   0B / 0B       7
b4564b8c4544   dev-peer4.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.992MiB / 2GiB       6.7kB / 3.53kB    0B / 0B       7
405f0d300742   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.40%    8.363MiB / 2GiB       46.9MB / 39.1MB   0B / 0B       9
76e0deed3c28   peer7.org2.example.com                                                                                  3.87%     82.56MiB / 11.57GiB   8.8MB / 5.63MB    0B / 3.45MB   10
97e4cfe26a85   peer6.org2.example.com                                                                                  1.47%     92.37MiB / 11.57GiB   8.74MB / 5.72MB   0B / 3.44MB   10
1fa7735f01c3   peer5.org2.example.com                                                                                  2.02%     104.1MiB / 11.57GiB   8.92MB / 5.8MB    0B / 3.44MB   10
d77cfd4b3e34   peer4.org2.example.com                                                                                  1.82%     86.86MiB / 11.57GiB   9MB / 6.04MB      0B / 3.44MB   10
d9570bcedd9d   peer3.org2.example.com                                                                                  2.73%     95.29MiB / 11.57GiB   9.06MB / 6.07MB   0B / 3.44MB   11
8ec70dc91c46   peer2.org2.example.com                                                                                  1.68%     75.18MiB / 11.57GiB   8.84MB / 6.07MB   0B / 3.44MB   10
55c58d322531   peer1.org2.example.com                                                                                  1.35%     84.79MiB / 11.57GiB   8.98MB / 6.11MB   0B / 3.44MB   10
dbbff7264562   peer7.org1.example.com                                                                                  9.18%     107.1MiB / 11.57GiB   50.3MB / 129MB    0B / 3.44MB   11
54f3b4d5e5c6   peer6.org1.example.com                                                                                  8.53%     92.84MiB / 11.57GiB   50.2MB / 130MB    0B / 3.45MB   12
a70a48a5854a   peer5.org1.example.com                                                                                  6.56%     96MiB / 11.57GiB      49.6MB / 127MB    0B / 3.44MB   12
ebee7a32a575   peer4.org1.example.com                                                                                  8.72%     99.03MiB / 11.57GiB   50.1MB / 129MB    0B / 3.44MB   12
374935af152b   peer3.org1.example.com                                                                                  6.19%     92.13MiB / 11.57GiB   50.2MB / 129MB    0B / 3.44MB   11
e0d28cf66057   peer2.org1.example.com                                                                                  6.50%     97.13MiB / 11.57GiB   50.1MB / 129MB    0B / 3.44MB   10
b94066f0a2a5   peer1.org1.example.com                                                                                  7.27%     87.41MiB / 11.57GiB   50.2MB / 129MB    0B / 3.44MB   12
68002ec6b978   cli                                                                                                     0.00%     1.062MiB / 11.57GiB   116kB / 17.7kB    0B / 336kB    1
1e3f5fb67b07   peer0.org2.example.com                                                                                  3.00%     81.84MiB / 11.57GiB   10.2MB / 7.42MB   0B / 3.36MB   10
003aae00fd5b   peer0.org1.example.com                                                                                  23.48%    120MiB / 11.57GiB     157MB / 133MB     0B / 3.36MB   11
00f5b258c8cf   couchdb0                                                                                                98.29%    69.56MiB / 11.57GiB   3.2MB / 106MB     0B / 1.41MB   42
885e4884a897   orderer.example.com                                                                                     0.04%     18.26MiB / 11.57GiB   342kB / 2.73MB    0B / 520kB    12
b07cf842f304   couchdb1                                                                                                1.15%     56.78MiB / 11.57GiB   367kB / 337kB     0B / 1.41MB   42
980ffa471909   ca_org2                                                                                                 0.00%     7.395MiB / 11.57GiB   78.6kB / 133kB    0B / 1.65MB   8
b90f9bc9bf8a   ca_orderer                                                                                              0.00%     6.934MiB / 11.57GiB   30.3kB / 27.2kB   0B / 659kB    7
2a7986d3694b   ca_org1                                                                                                 0.00%     7.23MiB / 11.57GiB    78.6kB / 134kB    0B / 1.65MB   7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
9291e27beff2   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   3.22%     8.648MiB / 2GiB       49.4MB / 41.4MB   0B / 0B       9
d99f8a07f1ff   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.883MiB / 2GiB       7.04kB / 3.65kB   0B / 0B       7
b1da17ad0668   dev-peer5.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   18.67%    12.89MiB / 2GiB       49.7MB / 41.4MB   0B / 0B       9
9c03531e6c66   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     6.133MiB / 2GiB       6.94kB / 3.69kB   0B / 0B       7
68f8cad3c208   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     6.773MiB / 2GiB       311kB / 366kB     0B / 0B       7
98e80f7b38ce   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   18.78%    9.742MiB / 2GiB       49.9MB / 41.4MB   0B / 0B       9
26af6c2065ba   dev-peer7.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.699MiB / 2GiB       6.71kB / 3.65kB   0B / 0B       7
55276b064842   dev-peer7.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   19.08%    11.19MiB / 2GiB       49.9MB / 41.4MB   0B / 0B       9
0c79b43b80af   dev-peer6.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   20.26%    10.9MiB / 2GiB        49.7MB / 41.3MB   0B / 0B       9
415d3ac59ac5   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   17.88%    11.18MiB / 2GiB       49.6MB / 41.4MB   0B / 0B       9
74d9211b9a42   dev-peer5.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.613MiB / 2GiB       6.71kB / 3.67kB   0B / 0B       7
854ed6b189c6   dev-peer4.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   19.10%    11.8MiB / 2GiB        49.8MB / 41.5MB   0B / 0B       9
6b14f7700a04   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.789MiB / 2GiB       7.09kB / 3.62kB   0B / 0B       7
ae5412612d55   dev-peer6.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.367MiB / 2GiB       6.99kB / 3.69kB   0B / 0B       7
b4564b8c4544   dev-peer4.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.992MiB / 2GiB       6.83kB / 3.67kB   0B / 0B       7
405f0d300742   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   16.51%    7.582MiB / 2GiB       49.7MB / 41.4MB   0B / 0B       9
76e0deed3c28   peer7.org2.example.com                                                                                  2.95%     82.54MiB / 11.57GiB   8.86MB / 5.71MB   0B / 3.45MB   10
97e4cfe26a85   peer6.org2.example.com                                                                                  2.61%     92.35MiB / 11.57GiB   8.8MB / 5.78MB    0B / 3.44MB   10
1fa7735f01c3   peer5.org2.example.com                                                                                  3.85%     104.1MiB / 11.57GiB   8.97MB / 5.86MB   0B / 3.44MB   10
d77cfd4b3e34   peer4.org2.example.com                                                                                  6.31%     83.92MiB / 11.57GiB   9.07MB / 6.1MB    0B / 3.44MB   10
d9570bcedd9d   peer3.org2.example.com                                                                                  2.51%     95.3MiB / 11.57GiB    9.12MB / 6.14MB   0B / 3.44MB   11
8ec70dc91c46   peer2.org2.example.com                                                                                  2.79%     75.16MiB / 11.57GiB   8.92MB / 6.14MB   0B / 3.44MB   10
55c58d322531   peer1.org2.example.com                                                                                  4.21%     88MiB / 11.57GiB      9.05MB / 6.17MB   0B / 3.44MB   10
dbbff7264562   peer7.org1.example.com                                                                                  12.34%    109.3MiB / 11.57GiB   52.5MB / 136MB    0B / 3.44MB   11
54f3b4d5e5c6   peer6.org1.example.com                                                                                  14.91%    88.1MiB / 11.57GiB    52.3MB / 136MB    0B / 3.45MB   12
a70a48a5854a   peer5.org1.example.com                                                                                  14.80%    96.05MiB / 11.57GiB   52.3MB / 135MB    0B / 3.44MB   12
ebee7a32a575   peer4.org1.example.com                                                                                  10.90%    94.34MiB / 11.57GiB   52.5MB / 136MB    0B / 3.44MB   12
374935af152b   peer3.org1.example.com                                                                                  10.97%    96.97MiB / 11.57GiB   52.6MB / 136MB    0B / 3.44MB   11
e0d28cf66057   peer2.org1.example.com                                                                                  11.12%    97.86MiB / 11.57GiB   52.3MB / 136MB    0B / 3.44MB   10
b94066f0a2a5   peer1.org1.example.com                                                                                  13.61%    93.77MiB / 11.57GiB   52.7MB / 136MB    0B / 3.44MB   12
68002ec6b978   cli                                                                                                     0.00%     1.062MiB / 11.57GiB   116kB / 17.7kB    0B / 336kB    1
1e3f5fb67b07   peer0.org2.example.com                                                                                  3.30%     81.84MiB / 11.57GiB   10.2MB / 7.48MB   0B / 3.36MB   10
003aae00fd5b   peer0.org1.example.com                                                                                  11.12%    120MiB / 11.57GiB     164MB / 139MB     0B / 3.36MB   11
00f5b258c8cf   couchdb0                                                                                                33.72%    69.72MiB / 11.57GiB   3.35MB / 111MB    0B / 1.41MB   42
885e4884a897   orderer.example.com                                                                                     0.11%     18.26MiB / 11.57GiB   342kB / 2.73MB    0B / 520kB    12
b07cf842f304   couchdb1                                                                                                3.82%     56.78MiB / 11.57GiB   367kB / 337kB     0B / 1.41MB   42
980ffa471909   ca_org2                                                                                                 0.00%     7.395MiB / 11.57GiB   78.6kB / 133kB    0B / 1.65MB   8
b90f9bc9bf8a   ca_orderer                                                                                              0.00%     6.934MiB / 11.57GiB   30.3kB / 27.2kB   0B / 659kB    7
2a7986d3694b   ca_org1                                                                                                 0.00%     7.23MiB / 11.57GiB    78.6kB / 134kB    0B / 1.65MB   7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
9291e27beff2   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.79%    9.059MiB / 2GiB       52.7MB / 44.2MB   0B / 0B       9
d99f8a07f1ff   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.98MiB / 2GiB        7.19kB / 3.69kB   0B / 0B       7
b1da17ad0668   dev-peer5.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.60%    8.762MiB / 2GiB       52.4MB / 43.6MB   0B / 0B       9
9c03531e6c66   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.383MiB / 2GiB       7.05kB / 3.69kB   0B / 0B       7
68f8cad3c208   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.879MiB / 2GiB       311kB / 366kB     0B / 0B       7
98e80f7b38ce   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.02%    9MiB / 2GiB           52.7MB / 44MB     0B / 0B       9
26af6c2065ba   dev-peer7.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.191MiB / 2GiB       6.81kB / 3.65kB   0B / 0B       7
55276b064842   dev-peer7.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.68%    8.098MiB / 2GiB       52.6MB / 43.8MB   0B / 0B       9
0c79b43b80af   dev-peer6.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.42%    8.5MiB / 2GiB         52.6MB / 43.8MB   0B / 0B       9
415d3ac59ac5   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.12%    9.996MiB / 2GiB       52.4MB / 43.7MB   0B / 0B       9
